college_slno,college_name,course_slno,course_info
20,ANWARUL ISLAM WOMEN,20.3,Fiscal Policy in Practice ECO1MN101 - Fiscal Tools for Policy Formulation [Economics 2024 syllabus]
20,ANWARUL ISLAM WOMEN,20.4,Indian Economic Development
20,ANWARUL ISLAM WOMEN,20.5,Applied Translation Studies I FAR1MN101 - Gateway to Translation [Functional Arabic 2024 syllabus]
20,ANWARUL ISLAM WOMEN,20.6,Applied Translation Studies II FAR1MN102 - Conversational Arabic [Functional Arabic 2024 syllabus]
21,"ASPIRE COLLEGE OF ADVANCED STUDIES,MUDAVANNUR",21.1,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
21,"ASPIRE COLLEGE OF ADVANCED STUDIES,MUDAVANNUR",21.2,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
21,"ASPIRE COLLEGE OF ADVANCED STUDIES,MUDAVANNUR",21.3,C1: Financial Studies COM1MN105 - Basics of Financial Markets [Commerce 2024 syllabus]
21,"ASPIRE COLLEGE OF ADVANCED STUDIES,MUDAVANNUR",21.4,C2: Fintech COM1MN106 - Foundations of Modern Banking [Commerce 2024 syllabus]
21,"ASPIRE COLLEGE OF ADVANCED STUDIES,MUDAVANNUR",21.5,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
21,"ASPIRE COLLEGE OF ADVANCED STUDIES,MUDAVANNUR",21.6,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
21,"ASPIRE COLLEGE OF ADVANCED STUDIES,MUDAVANNUR",21.8,Fiscal Policy in Practice ECO1MN101 - Fiscal Tools for Policy Formulation [Economics 2024 syllabus]
21,"ASPIRE COLLEGE OF ADVANCED STUDIES,MUDAVANNUR",21.9,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
21,"ASPIRE COLLEGE OF ADVANCED STUDIES,MUDAVANNUR",21.1,Teaching Skills in English
21,"ASPIRE COLLEGE OF ADVANCED STUDIES,MUDAVANNUR",21.11,Linear Algebra MAT1MN105 - Matrix Theory [Mathematics 2024 syllabus]
21,"ASPIRE COLLEGE OF ADVANCED STUDIES,MUDAVANNUR",21.12,Foundations of Behaviour PSY1MN101 - Gateways to Mind and Behaviour [Psychology 2024 syllabus]
21,"ASPIRE COLLEGE OF ADVANCED STUDIES,MUDAVANNUR",21.13,Sociology of Mass Media SOC1MN101 - Invitation to Sociology [Sociology 2024 syllabus]
22,"ASSABAH ARABIC COLLEGE, PAVITTAPURAM, ALANKODE",22.1,Arabic Linguistics
22,"ASSABAH ARABIC COLLEGE, PAVITTAPURAM, ALANKODE",22.2,Industry Skills In Arabic
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.3,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.4,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.5,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.6,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.7,COM1VN101 - Fundamentals of Travel and Tourism [Commerce 2024 syllabus]
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.8,F2: Hospitality Management COM1VN102 - Foundations of Hospitality [Commerce 2024 syllabus]
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.9,Foundations of Economics ECO1MN105 - Microeconomics Foundations [Economics 2024 syllabus]
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.1,Indian Economic Development
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.11,English at Workspace
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.12,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.13,Analytics for Financial Data
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.14,General Management BBA1MN101 - Marketing Management [Management Studies 2024 syllabus]
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.15,MAT1MN102 - Calculus of a Single Variable [Mathematics 2024 syllabus]
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.17,Mathematical Economics MAT1MN106 - Principles of Micro Economics [Mathematics 2024 syllabus]
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.18,Energy Physics PHY1MN105 - Non-Conventional Energy Sources [Physics 2024 syllabus]
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.19,Optical Physics PHY1MN104 - Electricity and Magnetism [Physics 2024 syllabus]
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.2,Avenues of Psychology PSY1MN103 - Psychology of Media [Psychology 2024 syllabus]
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.21,Foundations of Behaviour PSY1MN101 - Gateways to Mind and Behaviour [Psychology 2024 syllabus]
23,"ASSABAH ARTS AND SCIENCE COLLEGE,",23.22,STA1MN105 - Descriptive Statistics [Statistics 2024 syllabus]
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.1,Fundamentals of Chemistry CHE1MN100 - Inorganic Chemistry I [Chemistry 2024 syllabus]
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.2,B1: Financial Reporting
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.3,COM1MN104 - Essentials of Cost Accounting [Commerce 2024 syllabus]
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.4,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.5,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.6,Artificial Intelligence
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.7,Data Science
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.8,English at Workspace
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.9,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.1,English for Career
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.11,Functional English Group 0
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.12,Gender Studies HIS1MN115 - Gender History [History 2024 syllabus]
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.13,Historical Tourism HIS1MN114 - Introduction to Historical Tourism [History 2024 syllabus]
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.14,History of Britain
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.15,Electronic Media
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.16,Professional Journalism
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.17,Linear Algebra MAT1MN105 - Matrix Theory [Mathematics 2024 syllabus]
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.18,Materials Physics
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.19,Semiconductor Physics PHY1MN103 - Semiconductor Physics and Electronics [Physics 2024 syllabus]
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.2,Foundations of Behaviour PSY1MN101 - Gateways to Mind and Behaviour [Psychology 2024 syllabus]
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.21,Sociology of Economic Life SOC1MN101 - Invitation to Sociology [Sociology 2024 syllabus]
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.22,Sociology of Political Life SOC1MN101 - Invitation to Sociology [Sociology 2024 syllabus]
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.23,Hospitality Administration
24,A.V. ABDURAHIMAN HAJI ARTS AND SCIENCE COLLEGE,24.24,Hotel Management
25,AWH COLLEGE OF SCIENCE,25.1,B1: Financial Reporting
25,AWH COLLEGE OF SCIENCE,25.2,COM1MN104 - Essentials of Cost Accounting [Commerce 2024 syllabus]
25,AWH COLLEGE OF SCIENCE,25.3,C1: Financial Studies COM1MN105 - Basics of Financial Markets [Commerce 2024 syllabus]
25,AWH COLLEGE OF SCIENCE,25.4,C2: Fintech COM1MN106 - Foundations of Modern Banking [Commerce 2024 syllabus]
25,AWH COLLEGE OF SCIENCE,25.5,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
25,AWH COLLEGE OF SCIENCE,25.6,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
25,AWH COLLEGE OF SCIENCE,25.8,General Computing Principles CSC1MN105 - Introduction to IT [Computer Application 2024 syllabus]
25,AWH COLLEGE OF SCIENCE,25.9,CSC1MN107 - Computer Hardware Assembly [Computer Science 2024 syllabus]
25,AWH COLLEGE OF SCIENCE,25.1,General Computing Principles CSC1MN105 - Introduction to IT [Computer Science 2024 syllabus]
25,AWH COLLEGE OF SCIENCE,25.11,Analytics for Financial Data
25,AWH COLLEGE OF SCIENCE,25.12,General Management BBA1MN101 - Marketing Management [Management Studies 2024 syllabus]
25,AWH COLLEGE OF SCIENCE,25.13,Hospitality Administration
25,AWH COLLEGE OF SCIENCE,25.14,Hotel Management
26,AWH SPECIAL COLLEGE,26.1,General Biochemistry BCH1MN101 - Biochemistry [Biochemistry 2024 syllabus]
26,AWH SPECIAL COLLEGE,26.2,Biotechnology Group 0 BTY1MN100 - Fundamentals of Biotechnology [Biotechnology 2024 syllabus]
26,AWH SPECIAL COLLEGE,26.3,BTY1MN102 - Bio-instrumentation [Biotechnology 2024 syllabus]
26,AWH SPECIAL COLLEGE,26.5,Artificial Intelligence
26,AWH SPECIAL COLLEGE,26.6,Computer Science Group 0
26,AWH SPECIAL COLLEGE,26.8,Data Analysis and Visualization
26,AWH SPECIAL COLLEGE,26.9,Data Science
26,AWH SPECIAL COLLEGE,26.1,Data Science and AI CSC1MN102 - Python Programming [Computer Science 2024 syllabus]
26,AWH SPECIAL COLLEGE,26.13,CSC1MN107 - Computer Hardware Assembly [Computer Science 2024 syllabus]
26,AWH SPECIAL COLLEGE,26.14,General Computing Principles CSC1MN105 - Introduction to IT [Computer Science 2024 syllabus]
26,AWH SPECIAL COLLEGE,26.15,ELE1MN101 - Electronic Fundamentals [Electronics 2024 syllabus]
26,AWH SPECIAL COLLEGE,26.16,English at Workspace
26,AWH SPECIAL COLLEGE,26.17,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
26,AWH SPECIAL COLLEGE,26.18,Genetics-3 GEN1MN103 - Plant Biochemistry [Genetics 2024 syllabus]
26,AWH SPECIAL COLLEGE,26.19,Genetics Group 0 GEN1MN100 - Cell biology [Genetics 2024 syllabus]
26,AWH SPECIAL COLLEGE,26.2,Geoinformatics GEL1MN101 - Geoinformatics - I [Geology 2024 syllabus]
26,AWH SPECIAL COLLEGE,26.21,Geology Group 0 GEL1MN100 - Introduction to Geology [Geology 2024 syllabus]
26,AWH SPECIAL COLLEGE,26.23,Classical Malayalam-I MAL1MN102 - Malayalam Fiction [Malayalam 2024 syllabus]
26,AWH SPECIAL COLLEGE,27.1,Chemistry Group 0 CHE1MN100 - Inorganic Chemistry I [Chemistry 2024 syllabus]
26,AWH SPECIAL COLLEGE,27.2,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
26,AWH SPECIAL COLLEGE,27.3,B1: Financial Reporting
26,AWH SPECIAL COLLEGE,27.4,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
26,AWH SPECIAL COLLEGE,27.5,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
26,AWH SPECIAL COLLEGE,27.6,COM1VN101 - Fundamentals of Travel and Tourism [Commerce 2024 syllabus]
26,AWH SPECIAL COLLEGE,27.7,Artificial Intelligence
26,AWH SPECIAL COLLEGE,27.8,General Computing Principles CSC1MN105 - Introduction to IT [Computer Science 2024 syllabus]
26,AWH SPECIAL COLLEGE,27.9,English at Workspace
26,AWH SPECIAL COLLEGE,27.1,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
26,AWH SPECIAL COLLEGE,27.11,History - Group 0 HIS1MN100 - History of Keralam up to 12 th CE [History 2024 syllabus]
26,AWH SPECIAL COLLEGE,27.12,History of Britain
26,AWH SPECIAL COLLEGE,27.13,History of Modern India
26,AWH SPECIAL COLLEGE,27.14,Human Physiology I PSG1MN101 - Basics in cellular physiology [Human Physiology 2024 syllabus]
26,AWH SPECIAL COLLEGE,27.16,Materials Physics
26,AWH SPECIAL COLLEGE,27.17,Foundations of Behaviour PSY1MN101 - Gateways to Mind and Behaviour [Psychology 2024 syllabus]
26,AWH SPECIAL COLLEGE,27.18,Sociology of Mass Media SOC1MN101 - Invitation to Sociology [Sociology 2024 syllabus]
26,AWH SPECIAL COLLEGE,27.19,STA1MN105 - Descriptive Statistics [Statistics 2024 syllabus]
26,AWH SPECIAL COLLEGE,27.2,STA1MN103 - Introductory Statistics with R [Statistics 2024 syllabus]
28,BAITHUL IZZA ARTS,28.1,Botanical Diversity
28,BAITHUL IZZA ARTS,28.3,B1: Financial Reporting
28,BAITHUL IZZA ARTS,28.4,COM1MN104 - Essentials of Cost Accounting [Commerce 2024 syllabus]
28,BAITHUL IZZA ARTS,28.5,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
28,BAITHUL IZZA ARTS,28.6,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
28,BAITHUL IZZA ARTS,28.7,Artificial Intelligence
28,BAITHUL IZZA ARTS,28.8,Data Science
28,BAITHUL IZZA ARTS,28.9,English at Workspace
28,BAITHUL IZZA ARTS,28.1,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
28,BAITHUL IZZA ARTS,28.11,Historical Tourism HIS1MN114 - Introduction to Historical Tourism [History 2024 syllabus]
28,BAITHUL IZZA ARTS,28.12,History of Modern India
28,BAITHUL IZZA ARTS,28.13,Analytics for Financial Data
28,BAITHUL IZZA ARTS,28.14,General Management BBA1MN101 - Marketing Management [Management Studies 2024 syllabus]
28,BAITHUL IZZA ARTS,28.15,MAT1MN102 - Calculus of a Single Variable [Mathematics 2024 syllabus]
28,BAITHUL IZZA ARTS,28.16,Materials Physics
28,BAITHUL IZZA ARTS,28.17,Society and Individual SOC1MN103 - Introduction to Social Psychology [Sociology 2024 syllabus]
28,BAITHUL IZZA ARTS,28.18,Sociology of Mass Media SOC1MN101 - Invitation to Sociology [Sociology 2024 syllabus]
28,BAITHUL IZZA ARTS,28.19,Hospitality Administration
28,BAITHUL IZZA ARTS,28.2,Hotel Management
28,BAITHUL IZZA ARTS,28.21,General Zoology
29,BAITHUL IZZA WOMEN,29.1,Arabic Linguistics
29,BAITHUL IZZA WOMEN,29.2,Industry Skills In Arabic
30,"BETHANIA INSTITUTE OF MANAGEMENT STUDIES, KUNNAMKULAM, THRISSUR",30.1,C1: Financial Studies COM1MN105 - Basics of Financial Markets [Commerce 2024 syllabus]
30,"BETHANIA INSTITUTE OF MANAGEMENT STUDIES, KUNNAMKULAM, THRISSUR",30.2,C2: Fintech COM1MN106 - Foundations of Modern Banking [Commerce 2024 syllabus]
30,"BETHANIA INSTITUTE OF MANAGEMENT STUDIES, KUNNAMKULAM, THRISSUR",30.3,Analytics for Financial Data
30,"BETHANIA INSTITUTE OF MANAGEMENT STUDIES, KUNNAMKULAM, THRISSUR",30.4,General Management BBA1MN101 - Marketing Management [Management Studies 2024 syllabus]
31,"BHARATHAMATHA COLLEGE OF ARTS AND SCIENCE,KOZHINJAMPARA",31.1,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
31,"BHARATHAMATHA COLLEGE OF ARTS AND SCIENCE,KOZHINJAMPARA",31.2,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
31,"BHARATHAMATHA COLLEGE OF ARTS AND SCIENCE,KOZHINJAMPARA",31.3,Artificial Intelligence
31,"BHARATHAMATHA COLLEGE OF ARTS AND SCIENCE,KOZHINJAMPARA",31.4,Data Science
31,"BHARATHAMATHA COLLEGE OF ARTS AND SCIENCE,KOZHINJAMPARA",31.5,English at Workspace
31,"BHARATHAMATHA COLLEGE OF ARTS AND SCIENCE,KOZHINJAMPARA",31.6,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
31,"BHARATHAMATHA COLLEGE OF ARTS AND SCIENCE,KOZHINJAMPARA",31.7,Analytics for Financial Data
31,"BHARATHAMATHA COLLEGE OF ARTS AND SCIENCE,KOZHINJAMPARA",31.8,General Management BBA1MN101 - Marketing Management [Management Studies 2024 syllabus]
31,"BHARATHAMATHA COLLEGE OF ARTS AND SCIENCE,KOZHINJAMPARA",31.9,Foundations of Social Work
32,BLOSSOM ARTS,32.1,General Biochemistry BCH1MN101 - Biochemistry [Biochemistry 2024 syllabus]
32,BLOSSOM ARTS,32.3,B1: Financial Reporting
32,BLOSSOM ARTS,32.4,COM1MN104 - Essentials of Cost Accounting [Commerce 2024 syllabus]
32,BLOSSOM ARTS,32.5,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
32,BLOSSOM ARTS,32.6,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
32,BLOSSOM ARTS,32.7,COM1VN101 - Fundamentals of Travel and Tourism [Commerce 2024 syllabus]
32,BLOSSOM ARTS,32.8,F2: Hospitality Management COM1VN102 - Foundations of Hospitality [Commerce 2024 syllabus]
32,BLOSSOM ARTS,32.9,Fiscal Policy in Practice ECO1MN101 - Fiscal Tools for Policy Formulation [Economics 2024 syllabus]
32,BLOSSOM ARTS,32.1,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
32,BLOSSOM ARTS,32.11,Media Skills
32,BLOSSOM ARTS,32.12,Professional Journalism
32,BLOSSOM ARTS,32.13,Analytics for Financial Data
32,BLOSSOM ARTS,32.14,General Management BBA1MN101 - Marketing Management [Management Studies 2024 syllabus]
32,BLOSSOM ARTS,32.15,MAT1MN102 - Calculus of a Single Variable [Mathematics 2024 syllabus]
32,BLOSSOM ARTS,32.17,General Microbiology MBY1MN100 - Introduction to Microbiology [Microbiology 2024 syllabus]
32,BLOSSOM ARTS,32.18,Energy Physics PHY1MN105 - Non-Conventional Energy Sources [Physics 2024 syllabus]
32,BLOSSOM ARTS,32.19,Government and Politics POL1MN104 - Introduction to Political Science [Political Science 2024 syllabus]
32,BLOSSOM ARTS,32.2,Foundations of Social Work
32,BLOSSOM ARTS,32.21,Sociology of Mass Media SOC1MN101 - Invitation to Sociology [Sociology 2024 syllabus]
32,BLOSSOM ARTS,32.22,STA1MN105 - Descriptive Statistics [Statistics 2024 syllabus]
32,BLOSSOM ARTS,32.23,STA1MN103 - Introductory Statistics with R [Statistics 2024 syllabus]
33,BUSTHANUL ULOOM ARABIC COLLEGE KAIPAMANGALAM THRISSUR,33.1,Arabic Linguistics
33,BUSTHANUL ULOOM ARABIC COLLEGE KAIPAMANGALAM THRISSUR,33.2,Industry Skills In Arabic
34,CALICUT UNIVERSITY REGIONAL CENTRE PERMABRA,34.1,Development and Wellbeing PSY1MN102 - Growth and Development [Psychology 2024 syllabus]
34,CALICUT UNIVERSITY REGIONAL CENTRE PERMABRA,34.2,Skills for Sociology
35,CCSIT CU CAMPUS,35.2,STA1MN103 - Introductory Statistics with R [Statistics 2024 syllabus]
36,CCSIT DR JOHN MATHAI CENTRE THRISSUR,36.1,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
36,CCSIT DR JOHN MATHAI CENTRE THRISSUR,36.2,STA1MN103 - Introductory Statistics with R [Statistics 2024 syllabus]
37,"CCSIT, ISHATHUL ISLAM TRUST BUILDING, NSS COLLEGE ROAD , MANJERI.",37.2,STA1MN110 - Basic Statistics and Data Visualization [Statistics 2024 syllabus]
38,CCSIT MANNARKKAD,38.2,STA1MN103 - Introductory Statistics with R [Statistics 2024 syllabus]
39,CCSIT PUDUKKAD,39.1,Foundation of Computing
40,CCSIT VADAKARA,40.4,AI & Robotics ELE1VN101 - Fundamentals of Artificial Intelligence [Electronics 2024 syllabus]
40,CCSIT VADAKARA,40.5,MAT1MN102 - Calculus of a Single Variable [Mathematics 2024 syllabus]
40,CCSIT VADAKARA,40.7,MAT1MN103 - Basic Calculus [Mathematics 2024 syllabus]
40,CCSIT VADAKARA,40.8,MAT1MN101 - Calculus [Mathematics 2024 syllabus]
41,"CENTRE FOR COSTUME AND FASHION DESIGNING, P T USHA ROAD",41.1,Production CFD1MN104 - Apparel Industry [Costume and Fashion Designing 2024 syllabus]
41,"CENTRE FOR COSTUME AND FASHION DESIGNING, P T USHA ROAD",41.2,Textile
42,CHEMBAI MEMORIAL GOVT MUSIC COLLEGE,42.1,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
42,CHEMBAI MEMORIAL GOVT MUSIC COLLEGE,42.2,Accompanying Techniques MRD1MN103 - Initiation into Accompaniment [Mridangam 2024 syllabus]
42,CHEMBAI MEMORIAL GOVT MUSIC COLLEGE,42.3,MRD1MN101 - History of Mridangam [Mridangam 2024 syllabus]
42,CHEMBAI MEMORIAL GOVT MUSIC COLLEGE,42.4,Fundamentals of Mridangam MRD1MN102 - Preliminary Lessons [Mridangam 2024 syllabus]
42,CHEMBAI MEMORIAL GOVT MUSIC COLLEGE,42.5,Ethnomusic Studies MUS1MN103 - Folk Music [Music 2024 syllabus]
42,CHEMBAI MEMORIAL GOVT MUSIC COLLEGE,42.6,MUS1MN105 - Primary Lessons -1 (Practical) [Music 2024 syllabus]
42,CHEMBAI MEMORIAL GOVT MUSIC COLLEGE,42.7,Sangitha Rupas MUS1MN 106 - Sangitha Rupas- 1(Practical) [Music 2024 syllabus]
42,CHEMBAI MEMORIAL GOVT MUSIC COLLEGE,42.8,Basic Sanskrit SAN1MN107 - Basic Sanskrit I [Sanskrit 2024 syllabus]
42,CHEMBAI MEMORIAL GOVT MUSIC COLLEGE,42.9,Ethnomusic Studies VNA1MN104 - Folk Music [Veena 2024 syllabus]
42,CHEMBAI MEMORIAL GOVT MUSIC COLLEGE,42.1,Fundamentals of Veena VNA1MN101 - Preliminary Swara Exercises for Veena [Veena 2024 syllabus]
42,CHEMBAI MEMORIAL GOVT MUSIC COLLEGE,42.11,Sabha Ganas of Veena VNA1MN102 - Fundamentals In Veena [Veena 2024 syllabus]
42,CHEMBAI MEMORIAL GOVT MUSIC COLLEGE,42.12,Veena Sadhakam VNA1MN103 - Veena Sadhaka Varisais - 1 [Veena 2024 syllabus]
42,CHEMBAI MEMORIAL GOVT MUSIC COLLEGE,42.13,Advanced Lessons for Violin VLN1MN102 - Advanced Lessons- 1 [Violin 2024 syllabus]
42,CHEMBAI MEMORIAL GOVT MUSIC COLLEGE,42.14,Ethnomusic Studies VLN1MN103 - Folk Music [Violin 2024 syllabus]
42,CHEMBAI MEMORIAL GOVT MUSIC COLLEGE,42.15,Fundamentals of Violin VLN1MN101 - Preliminary Lessons - 1 [Violin 2024 syllabus]
43,"CHERPULASSERY COLLEGE OF SCIENCE AND TECHNOLOGY, KARALMANNA, CHERPULASSERY",43.1,CHE1MN105 - Basic Inorganic and Nuclear Chemistry [Chemistry 2024 syllabus]
43,"CHERPULASSERY COLLEGE OF SCIENCE AND TECHNOLOGY, KARALMANNA, CHERPULASSERY",43.2,Fundamentals of Chemistry CHE1MN100 - Inorganic Chemistry I [Chemistry 2024 syllabus]
43,"CHERPULASSERY COLLEGE OF SCIENCE AND TECHNOLOGY, KARALMANNA, CHERPULASSERY",43.3,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
43,"CHERPULASSERY COLLEGE OF SCIENCE AND TECHNOLOGY, KARALMANNA, CHERPULASSERY",43.4,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
43,"CHERPULASSERY COLLEGE OF SCIENCE AND TECHNOLOGY, KARALMANNA, CHERPULASSERY",43.5,Artificial Intelligence
43,"CHERPULASSERY COLLEGE OF SCIENCE AND TECHNOLOGY, KARALMANNA, CHERPULASSERY",43.6,Data Science
43,"CHERPULASSERY COLLEGE OF SCIENCE AND TECHNOLOGY, KARALMANNA, CHERPULASSERY",43.7,CSC1MN107 - Computer Hardware Assembly [Computer Science 2024 syllabus]
43,"CHERPULASSERY COLLEGE OF SCIENCE AND TECHNOLOGY, KARALMANNA, CHERPULASSERY",43.8,General Computing Principles CSC1MN105 - Introduction to IT [Computer Science 2024 syllabus]
43,"CHERPULASSERY COLLEGE OF SCIENCE AND TECHNOLOGY, KARALMANNA, CHERPULASSERY",43.9,Fiscal Policy in Practice ECO1MN101 - Fiscal Tools for Policy Formulation [Economics 2024 syllabus]
43,"CHERPULASSERY COLLEGE OF SCIENCE AND TECHNOLOGY, KARALMANNA, CHERPULASSERY",43.1,Monetary Policy in Practice ECO1MN102 - Monetary Tools for Policy Formulation [Economics 2024 syllabus]
43,"CHERPULASSERY COLLEGE OF SCIENCE AND TECHNOLOGY, KARALMANNA, CHERPULASSERY",43.11,English at Workspace
43,"CHERPULASSERY COLLEGE OF SCIENCE AND TECHNOLOGY, KARALMANNA, CHERPULASSERY",43.12,Teaching Skills in English
43,"CHERPULASSERY COLLEGE OF SCIENCE AND TECHNOLOGY, KARALMANNA, CHERPULASSERY",43.13,Analytics for Financial Data
43,"CHERPULASSERY COLLEGE OF SCIENCE AND TECHNOLOGY, KARALMANNA, CHERPULASSERY",43.14,General Management BBA1MN101 - Marketing Management [Management Studies 2024 syllabus]
43,"CHERPULASSERY COLLEGE OF SCIENCE AND TECHNOLOGY, KARALMANNA, CHERPULASSERY",43.15,MAT1MN103 - Basic Calculus [Mathematics 2024 syllabus]
